Estado,Genero,edad,Anio,Distancia
1,1,19,2011,8.146193987967754
1,1,18,2011,6.135217051724262
1,1,17,2011,7.143092038827603
1,1,20,2011,8.146193987967754
1,1,25,2011,6.135217051724262
1,1,22,2011,20.833326483794615
1,1,20,2011,7.143092038827603
1,1,26,2011,7.143092038827603
0,1,23,2011,6.135217051724262
0,1,22,2011,9.788628397940874
1,1,20,2011,6.135217051724262
0,1,25,2011,7.143092038827603
0,1,24,2011,7.143092038827603
1,1,25,2011,6.135217051724262
1,1,20,2011,6.135217051724262
0,1,23,2011,6.135217051724262
1,1,20,2011,6.135217051724262
0,1,28,2011,9.788628397940874
1,1,20,2011,6.135217051724262
1,1,20,2011,6.135217051724262
1,1,23,2011,6.135217051724262
1,1,19,2011,8.146193987967754
1,1,23,2011,8.146193987967754
1,1,22,2011,7.143092038827603
1,1,19,2011,6.135217051724262
1,1,18,2011,6.135217051724262
1,1,20,2011,6.135217051724262
1,1,20,2011,9.788628397940874
0,1,23,2011,17.63964863987413
1,1,18,2011,6.135217051724262
1,1,19,2011,13.117245477271249
1,1,29,2011,8.146193987967754
1,1,18,2011,6.135217051724262
1,1,19,2011,6.135217051724262
1,1,20,2011,15.047400157843684
1,1,17,2011,9.788628397940874
1,1,20,2011,17.764187454353447
1,1,20,2011,20.622910632437794
0,1,26,2011,8.146193987967754
1,1,20,2011,6.135217051724262
1,1,22,2011,6.135217051724262
1,1,20,2011,22.713369750506395
1,1,21,2011,6.135217051724262
1,1,22,2011,9.788628397940874
1,1,22,2011,14.522395904750589
1,1,20,2011,6.135217051724262
1,1,23,2011,14.522395904750589
1,1,21,2011,7.143092038827603
0,0,20,2011,6.135217051724262
0,0,25,2011,7.143092038827603
0,1,21,2011,37.19559273382474
1,1,24,2011,8.146193987967754
1,1,32,2011,14.168253464651103
1,1,18,2011,9.788628397940874
1,1,19,2011,9.638893365308649
1,1,30,2011,8.146193987967754
0,1,34,2011,8.146193987967754
1,1,19,2011,9.788628397940874
1,1,20,2011,7.143092038827603
1,1,26,2011,7.143092038827603
1,0,19,2011,13.117245477271249
1,1,19,2011,29.58677622727194
1,1,20,2011,6.135217051724262
1,0,23,2011,9.788628397940874
1,1,19,2011,11.846837795576148
0,1,22,2011,8.146193987967754
0,1,23,2011,6.135217051724262
1,1,19,2011,129.93700971357183
1,1,25,2011,6.135217051724262
1,1,26,2011,6.135217051724262
0,1,20,2011,20.833326483794615
0,1,23,2011,7.143092038827603
0,1,21,2011,6.135217051724262
1,1,23,2011,6.135217051724262
1,0,20,2011,7.143092038827603
1,1,18,2011,6.135217051724262
1,1,19,2011,6.135217051724262
1,1,18,2011,6.135217051724262
0,1,23,2011,7.143092038827603
1,1,17,2011,6.135217051724262
1,1,21,2011,6.135217051724262
0,1,20,2011,7.143092038827603
1,1,29,2011,8.146193987967754
1,1,19,2011,6.135217051724262
1,1,18,2011,6.135217051724262
1,1,19,2011,9.788628397940874
0,0,22,2011,6.135217051724262
0,1,19,2011,6.135217051724262
1,1,18,2011,6.135217051724262
1,0,18,2011,20.622910632437794
0,1,21,2011,9.788628397940874
0,1,25,2011,7.143092038827603
1,1,20,2011,6.135217051724262
1,1,19,2011,6.135217051724262
1,1,25,2011,7.143092038827603
1,1,20,2011,7.143092038827603
0,1,21,2011,6.135217051724262
1,1,27,2011,40.69180074178339
1,1,24,2011,7.143092038827603
1,1,22,2011,6.135217051724262
0,1,29,2011,25.502540975429735
1,1,19,2011,6.135217051724262
0,1,21,2011,6.135217051724262
1,1,20,2011,6.135217051724262
1,1,21,2011,8.146193987967754
1,1,18,2011,6.135217051724262
1,1,20,2011,7.143092038827603
1,1,21,2011,6.135217051724262
1,1,19,2011,6.135217051724262
0,1,21,2011,6.135217051724262
1,1,20,2011,7.143092038827603
1,1,20,2011,6.135217051724262
0,1,25,2011,6.135217051724262
0,1,26,2011,9.638893365308649
0,1,22,2011,6.135217051724262
1,1,20,2011,31.55262375965175
0,1,21,2011,6.135217051724262
1,1,22,2011,6.135217051724262
1,1,20,2011,7.143092038827603
1,0,18,2011,6.135217051724262
1,1,20,2011,6.135217051724262
1,0,20,2011,6.135217051724262
1,1,23,2011,17.63964863987413
1,1,19,2011,8.146193987967754
0,1,20,2011,15.807279470841578
1,0,18,2011,7.143092038827603
1,1,21,2011,7.143092038827603
1,1,25,2011,7.143092038827603
1,1,19,2011,7.143092038827603
1,1,19,2011,7.143092038827603
0,1,21,2011,7.143092038827603
0,1,26,2011,6.135217051724262
0,1,20,2011,8.146193987967754
1,0,18,2011,15.047400157843684
1,1,19,2011,14.168253464651103
1,1,27,2011,8.146193987967754
0,1,22,2011,14.168253464651103
1,1,22,2011,7.143092038827603
1,1,19,2011,6.135217051724262
1,1,18,2011,39.7651625170041
0,1,19,2011,7.143092038827603
1,1,20,2011,6.135217051724262
1,1,24,2011,7.143092038827603
1,1,22,2011,7.143092038827603
1,1,20,2011,8.146193987967754
0,1,19,2011,7.143092038827603
1,1,19,2011,6.135217051724262
1,1,21,2011,7.143092038827603
1,1,21,2011,6.135217051724262
1,1,21,2011,9.788628397940874
1,1,24,2011,6.135217051724262
0,1,22,2011,50.77251158144907
1,1,19,2011,7.143092038827603
1,1,19,2011,9.788628397940874
1,1,26,2011,6.135217051724262
1,1,18,2011,6.135217051724262
1,0,19,2011,6.135217051724262
0,1,25,2011,7.143092038827603
1,1,26,2011,9.788628397940874
0,1,26,2011,7.143092038827603
1,1,28,2011,8.146193987967754
1,1,24,2011,8.146193987967754
0,0,18,2011,9.788628397940874
0,1,19,2011,8.146193987967754
1,0,20,2011,17.764187454353447
1,1,28,2011,6.135217051724262
0,1,21,2011,11.846837795576148
1,1,20,2011,6.135217051724262
1,0,22,2011,6.135217051724262
1,1,19,2011,6.135217051724262
0,1,27,2011,6.135217051724262
1,1,19,2011,7.143092038827603
1,1,18,2011,6.135217051724262
1,1,20,2011,9.788628397940874
1,1,18,2011,9.788628397940874
1,1,19,2011,6.135217051724262
1,1,18,2011,6.135217051724262
1,1,19,2011,6.135217051724262
1,1,20,2011,30.221076341174985
1,1,19,2011,8.146193987967754
0,1,22,2011,6.135217051724262
1,1,20,2011,9.788628397940874
0,1,25,2011,6.135217051724262
1,1,20,2011,7.143092038827603
1,1,21,2011,13.117245477271249
1,1,19,2011,7.143092038827603
1,0,25,2011,7.143092038827603
1,0,23,2011,7.143092038827603
1,1,18,2011,6.135217051724262
1,1,20,2011,13.117245477271249
1,1,20,2011,14.168253464651103
0,1,18,2011,6.135217051724262
1,1,18,2011,7.143092038827603
1,1,21,2011,6.135217051724262
1,0,19,2011,6.135217051724262
0,1,19,2011,6.135217051724262
1,1,22,2011,6.135217051724262
1,1,19,2011,8.146193987967754
0,1,20,2011,9.788628397940874
0,0,27,2011,14.168253464651103
1,1,17,2011,6.135217051724262
1,1,19,2011,6.135217051724262
1,1,18,2011,30.221076341174985
1,1,21,2011,6.135217051724262
1,1,19,2011,9.638893365308649
1,1,18,2011,7.143092038827603
1,1,19,2011,9.788628397940874
1,0,20,2011,19.11419704705975
1,1,20,2011,9.638893365308649
1,0,18,2011,7.143092038827603
0,1,19,2011,17.764187454353447
1,1,19,2011,6.135217051724262
1,1,22,2011,13.064507364635064
1,0,18,2011,7.143092038827603
1,1,25,2011,39.7651625170041
1,1,18,2011,13.117245477271249
1,0,18,2011,6.135217051724262
0,0,22,2011,7.143092038827603
1,1,21,2011,7.143092038827603
0,1,23,2011,8.146193987967754
0,0,20,2011,13.117245477271249
0,1,22,2011,8.146193987967754
1,1,22,2011,8.146193987967754
1,1,21,2011,7.143092038827603
0,1,20,2011,6.135217051724262
1,1,21,2011,30.221076341174985
0,0,22,2011,7.143092038827603
0,1,20,2011,8.146193987967754
1,1,23,2011,6.135217051724262
0,1,28,2011,6.135217051724262
1,1,18,2011,8.146193987967754
1,1,19,2011,7.143092038827603
0,1,23,2011,7.143092038827603
0,1,22,2011,102.81352587572835
1,1,19,2011,30.221076341174985
1,0,19,2011,6.135217051724262
1,1,18,2011,118.41211059640011
1,1,18,2011,8.146193987967754
0,1,21,2011,6.135217051724262
1,1,21,2011,7.143092038827603
1,0,18,2011,6.135217051724262
1,1,21,2011,6.135217051724262
1,1,18,2011,7.143092038827603
0,1,23,2011,7.143092038827603
1,1,22,2011,6.135217051724262
0,1,21,2011,8.146193987967754
1,1,19,2011,7.143092038827603
1,1,23,2011,17.63964863987413
1,1,24,2011,6.135217051724262
1,1,19,2011,7.143092038827603
1,1,24,2011,6.135217051724262
0,0,23,2011,6.135217051724262
0,1,24,2011,7.143092038827603
1,1,19,2011,8.146193987967754
1,1,18,2011,7.143092038827603
1,1,20,2011,7.143092038827603
1,1,18,2011,15.047400157843684
0,1,21,2011,7.143092038827603
1,1,20,2011,7.143092038827603
1,1,23,2011,7.143092038827603
1,0,24,2011,8.146193987967754
1,1,18,2011,8.146193987967754
1,1,20,2011,17.764187454353447
1,1,21,2011,8.146193987967754
0,1,26,2011,9.788628397940874
1,1,21,2011,7.143092038827603
1,1,20,2011,6.135217051724262
0,1,21,2011,93.16484891481652
0,0,24,2011,14.168253464651103
0,1,25,2011,40.5803887645008
1,1,19,2011,7.143092038827603
1,1,19,2011,6.135217051724262
0,0,23,2011,7.143092038827603
1,0,24,2011,7.143092038827603
1,0,26,2011,9.788628397940874
1,0,21,2011,14.168253464651103
1,1,19,2011,8.146193987967754
1,1,19,2012,6.135217051724262
1,1,19,2012,9.638893365308649
1,1,19,2012,6.135217051724262
1,1,21,2012,6.135217051724262
1,1,26,2012,8.146193987967754
0,1,18,2012,7.143092038827603
1,1,19,2012,6.135217051724262
1,1,21,2012,6.135217051724262
1,1,21,2012,7.143092038827603
1,1,22,2012,6.135217051724262
0,1,22,2012,6.135217051724262
1,0,26,2012,6.135217051724262
1,1,21,2012,7.143092038827603
1,1,19,2012,7.143092038827603
0,1,22,2012,6.135217051724262
1,1,19,2012,7.143092038827603
1,1,19,2012,9.788628397940874
0,1,20,2012,6.135217051724262
1,1,19,2012,6.135217051724262
1,1,21,2012,6.135217051724262
1,1,22,2012,6.135217051724262
1,1,20,2012,6.135217051724262
0,1,18,2012,8.146193987967754
1,1,20,2012,6.135217051724262
0,1,25,2012,50.9139197095714
1,1,20,2012,7.143092038827603
1,1,21,2012,6.135217051724262
1,1,23,2012,6.135217051724262
1,0,20,2012,6.135217051724262
1,1,18,2012,13.117245477271249
0,1,23,2012,6.135217051724262
0,1,21,2012,6.135217051724262
1,1,20,2012,9.788628397940874
1,1,20,2012,6.135217051724262
1,0,26,2012,6.135217051724262
1,1,20,2012,15.047400157843684
1,1,23,2012,9.788628397940874
1,1,19,2012,9.788628397940874
0,1,19,2012,7.143092038827603
1,1,19,2012,6.135217051724262
1,1,22,2012,17.764187454353447
1,1,19,2012,7.143092038827603
1,1,21,2012,7.143092038827603
1,1,19,2012,6.135217051724262
1,1,19,2012,8.146193987967754
1,1,27,2012,6.135217051724262
1,0,21,2012,23.441588407368776
1,0,19,2012,9.788628397940874
1,1,18,2012,6.135217051724262
0,1,22,2012,7.143092038827603
0,1,21,2012,9.788628397940874
1,1,17,2012,9.788628397940874
1,1,18,2012,6.135217051724262
1,1,17,2012,17.63964863987413
1,0,23,2012,8.146193987967754
1,1,20,2012,6.135217051724262
1,1,24,2012,80.77838890979362
0,1,24,2012,8.146193987967754
1,1,23,2012,8.146193987967754
1,1,18,2012,7.143092038827603
0,1,22,2012,6.135217051724262
0,1,25,2012,6.135217051724262
1,1,18,2012,7.143092038827603
1,1,20,2012,7.143092038827603
0,1,22,2012,8.146193987967754
1,1,19,2012,11.846837795576148
1,1,19,2012,8.146193987967754
1,1,20,2012,13.064507364635064
1,1,22,2012,19.949826800084686
1,1,19,2012,11.846837795576148
0,0,25,2012,6.135217051724262
1,1,19,2012,6.135217051724262
1,1,19,2012,8.146193987967754
1,1,28,2012,6.135217051724262
0,1,21,2012,8.146193987967754
1,1,19,2012,7.143092038827603
1,1,19,2012,6.135217051724262
1,1,18,2012,7.143092038827603
1,0,21,2012,13.117245477271249
1,1,18,2012,6.135217051724262
1,1,19,2012,6.135217051724262
1,1,25,2012,40.5803887645008
1,1,18,2012,6.135217051724262
1,1,23,2012,7.143092038827603
0,1,24,2012,7.143092038827603
0,1,22,2012,6.135217051724262
1,1,26,2012,26.195288259523256
1,1,18,2012,6.135217051724262
1,1,25,2012,22.713369750506395
0,1,21,2012,6.135217051724262
1,1,19,2012,6.135217051724262
1,1,18,2012,6.135217051724262
1,1,27,2012,6.135217051724262
1,1,21,2012,6.135217051724262
1,1,19,2012,7.143092038827603
0,1,20,2012,9.638893365308649
1,1,19,2012,8.146193987967754
1,1,27,2012,6.135217051724262
1,1,21,2012,6.135217051724262
1,1,20,2012,15.807279470841578
1,1,21,2012,20.833326483794615
0,1,18,2012,8.146193987967754
1,1,19,2012,6.135217051724262
1,0,19,2012,7.143092038827603
1,0,25,2012,7.143092038827603
1,0,20,2012,6.135217051724262
0,0,24,2012,15.047400157843684
1,1,19,2012,8.146193987967754
1,1,24,2012,6.135217051724262
0,1,23,2012,50.77251158144907
1,1,21,2012,7.143092038827603
1,1,22,2012,20.833326483794615
1,1,19,2012,7.143092038827603
1,1,19,2012,6.135217051724262
1,0,19,2012,9.788628397940874
0,1,20,2012,8.146193987967754
0,1,23,2012,7.143092038827603
1,1,21,2012,20.833326483794615
0,1,27,2012,7.143092038827603
1,1,19,2012,6.135217051724262
0,0,23,2012,7.143092038827603
0,1,21,2012,7.143092038827603
0,1,18,2012,6.135217051724262
0,1,18,2012,6.135217051724262
0,1,23,2012,7.143092038827603
1,1,18,2012,13.117245477271249
1,1,22,2012,6.135217051724262
1,0,19,2012,6.135217051724262
0,1,24,2012,8.146193987967754
1,1,24,2012,6.135217051724262
1,0,19,2012,6.135217051724262
1,1,19,2012,30.221076341174985
1,1,22,2012,8.146193987967754
0,1,19,2012,7.143092038827603
1,1,19,2012,6.135217051724262
1,1,17,2012,6.135217051724262
1,1,19,2012,6.135217051724262
1,1,19,2012,6.135217051724262
1,1,20,2012,6.135217051724262
0,1,20,2012,6.135217051724262
0,1,23,2012,7.143092038827603
1,1,19,2012,14.168253464651103
1,1,20,2012,8.146193987967754
1,1,21,2012,9.788628397940874
0,1,24,2012,6.135217051724262
1,1,18,2012,8.146193987967754
1,1,19,2012,15.807279470841578
0,1,19,2012,6.135217051724262
0,1,23,2012,24.121764648477537
0,0,19,2012,7.143092038827603
1,1,19,2012,6.135217051724262
1,1,19,2012,6.135217051724262
1,0,19,2012,7.143092038827603
1,1,20,2012,6.135217051724262
1,1,21,2012,6.135217051724262
1,1,20,2012,40.69180074178339
1,1,22,2012,14.168253464651103
1,0,18,2012,7.143092038827603
1,1,19,2012,6.135217051724262
0,1,21,2012,6.135217051724262
1,1,19,2012,9.788628397940874
1,1,17,2012,15.807279470841578
0,1,21,2012,6.135217051724262
1,1,26,2012,111.33829922472725
1,1,28,2012,26.195288259523256
1,1,19,2012,20.833326483794615
1,1,19,2012,6.135217051724262
0,1,19,2012,6.135217051724262
1,1,18,2012,7.143092038827603
1,1,21,2012,6.135217051724262
1,1,19,2012,7.143092038827603
1,0,19,2012,6.135217051724262
0,1,23,2012,8.146193987967754
1,1,19,2012,6.135217051724262
1,0,21,2012,11.846837795576148
1,1,22,2012,37.19559273382474
0,1,27,2012,6.135217051724262
0,1,26,2012,6.135217051724262
0,1,22,2012,13.117245477271249
1,0,22,2012,7.143092038827603
0,1,22,2012,17.764187454353447
1,1,21,2012,7.143092038827603
1,1,20,2012,6.135217051724262
1,1,20,2012,6.135217051724262
1,1,20,2012,6.135217051724262
1,1,22,2012,7.143092038827603
1,1,19,2012,14.168253464651103
1,1,24,2012,6.135217051724262
1,1,18,2012,7.143092038827603
0,1,21,2012,7.143092038827603
1,1,22,2012,26.195288259523256
1,1,20,2012,7.143092038827603
1,1,25,2012,6.135217051724262
1,1,20,2012,39.7651625170041
1,1,21,2012,6.135217051724262
1,1,23,2012,8.146193987967754
1,1,22,2012,6.135217051724262
1,0,24,2012,23.441588407368776
1,1,19,2012,6.135217051724262
0,0,28,2012,6.135217051724262
1,1,19,2012,6.135217051724262
1,1,18,2012,6.135217051724262
0,1,24,2012,6.135217051724262
1,1,18,2012,9.788628397940874
0,1,21,2012,6.135217051724262
1,1,19,2012,6.135217051724262
1,1,17,2012,6.135217051724262
1,1,19,2012,9.788628397940874
1,1,25,2012,7.143092038827603
1,1,18,2012,8.146193987967754
1,1,19,2012,9.788628397940874
1,1,20,2012,7.143092038827603
1,0,18,2012,13.117245477271249
1,1,18,2012,9.788628397940874
0,1,22,2012,7.143092038827603
1,1,19,2012,6.135217051724262
0,1,21,2012,6.135217051724262
1,1,18,2012,6.135217051724262
1,1,18,2012,6.135217051724262
1,1,19,2012,6.135217051724262
1,1,18,2012,7.143092038827603
1,1,23,2012,6.135217051724262
0,1,21,2012,7.143092038827603
1,1,20,2012,7.143092038827603
0,1,25,2012,8.146193987967754
1,1,20,2012,8.146193987967754
0,0,23,2012,8.146193987967754
1,1,19,2012,6.135217051724262
0,1,18,2012,7.143092038827603
1,1,23,2012,15.047400157843684
1,1,19,2012,50.77251158144907
1,1,18,2012,15.047400157843684
1,1,19,2012,7.143092038827603
1,1,20,2012,6.135217051724262
1,1,20,2012,7.143092038827603
0,1,28,2012,7.143092038827603
1,1,29,2012,6.135217051724262
1,1,20,2012,6.135217051724262
1,1,31,2012,19.949826800084686
1,1,17,2012,8.146193987967754
1,1,19,2012,6.135217051724262
1,1,19,2012,7.143092038827603
1,1,24,2012,6.135217051724262
1,1,22,2012,6.135217051724262
1,0,19,2012,6.135217051724262
1,1,22,2012,6.135217051724262
0,1,20,2012,6.135217051724262
1,1,19,2012,6.135217051724262
1,1,19,2012,8.146193987967754
1,1,18,2012,8.146193987967754
0,1,24,2012,7.143092038827603
1,1,19,2012,14.168253464651103
1,1,22,2012,7.143092038827603
1,1,22,2012,7.143092038827603
0,1,24,2012,7.143092038827603
0,1,20,2012,25.502540975429735
0,1,25,2012,9.788628397940874
1,1,18,2012,7.143092038827603
1,1,19,2012,62.602120941859084
0,1,21,2012,6.135217051724262
1,1,25,2012,7.143092038827603
1,1,20,2012,6.135217051724262
0,1,20,2012,6.135217051724262
1,1,24,2012,7.143092038827603
0,1,24,2012,7.143092038827603
1,1,18,2012,14.168253464651103
1,1,19,2012,6.135217051724262
1,1,21,2012,7.143092038827603
1,1,25,2012,6.135217051724262
1,1,19,2012,6.135217051724262
1,1,19,2012,6.135217051724262
0,1,22,2012,14.522395904750589
0,1,25,2012,7.143092038827603
1,1,23,2012,7.143092038827603
0,1,22,2012,9.638893365308649
1,0,19,2012,7.143092038827603
1,1,19,2012,6.135217051724262
1,1,18,2012,6.135217051724262
1,1,19,2012,8.146193987967754
0,0,19,2012,7.143092038827603
1,1,18,2012,9.788628397940874
1,1,20,2012,6.135217051724262
1,1,23,2012,7.143092038827603
0,1,21,2012,7.143092038827603
1,1,19,2012,30.221076341174985
1,1,22,2012,7.143092038827603
1,1,21,2012,6.135217051724262
1,1,20,2012,7.143092038827603
1,1,18,2012,58.282273424815756
0,1,21,2012,8.146193987967754
0,1,19,2012,7.143092038827603
0,1,23,2012,13.117245477271249
1,1,20,2012,6.135217051724262
1,1,18,2012,138.78322644060324
1,1,22,2012,9.788628397940874
0,1,22,2012,6.135217051724262
1,1,18,2012,7.143092038827603
1,1,19,2012,6.135217051724262
1,1,21,2012,8.146193987967754
1,1,22,2012,6.135217051724262
1,1,17,2012,7.143092038827603
0,0,20,2012,6.135217051724262
1,1,19,2012,7.143092038827603
1,1,18,2012,6.135217051724262
1,1,18,2012,6.135217051724262
1,1,19,2012,6.135217051724262
1,1,20,2012,8.146193987967754
0,1,23,2012,6.135217051724262
1,0,20,2012,6.135217051724262
1,1,21,2012,8.146193987967754
1,1,19,2012,6.135217051724262
1,1,26,2012,17.764187454353447
1,1,28,2012,7.143092038827603
0,1,21,2012,6.135217051724262
1,0,20,2012,7.143092038827603
1,1,21,2012,6.135217051724262
1,1,20,2012,9.788628397940874
1,0,19,2012,7.143092038827603
0,1,18,2012,6.135217051724262
0,1,25,2012,6.135217051724262
1,1,22,2012,7.143092038827603
1,1,24,2012,8.146193987967754
0,1,20,2012,17.764187454353447
1,1,23,2012,6.135217051724262
0,1,23,2012,7.143092038827603
1,1,19,2012,6.135217051724262
0,1,22,2012,6.135217051724262
1,1,18,2012,8.146193987967754
1,1,18,2012,13.117245477271249
1,1,22,2012,6.135217051724262
1,1,18,2012,6.135217051724262
1,1,22,2012,8.146193987967754
0,1,21,2012,6.135217051724262
1,1,19,2012,30.221076341174985
1,0,25,2012,6.135217051724262
1,1,18,2012,7.143092038827603
0,1,22,2012,6.135217051724262
1,1,19,2012,6.135217051724262
0,1,19,2012,6.135217051724262
0,0,28,2012,7.143092038827603
1,1,21,2012,13.117245477271249
0,1,18,2012,9.788628397940874
1,0,21,2012,6.135217051724262
1,1,22,2012,15.807279470841578
1,0,18,2012,6.135217051724262
0,1,25,2012,7.143092038827603
0,0,21,2012,7.143092038827603
1,1,18,2012,6.135217051724262
1,1,22,2012,6.135217051724262
1,1,20,2012,30.221076341174985
1,1,21,2012,6.135217051724262
1,1,20,2012,6.135217051724262
0,1,25,2012,7.143092038827603
1,1,19,2012,7.143092038827603
0,1,24,2012,7.143092038827603
1,1,18,2012,6.135217051724262
1,1,25,2012,7.143092038827603
1,1,17,2012,6.135217051724262
1,1,21,2012,6.135217051724262
1,1,21,2012,8.146193987967754
1,1,19,2012,7.143092038827603
1,1,18,2012,6.135217051724262
0,1,21,2012,6.135217051724262
1,0,27,2012,6.135217051724262
0,1,20,2012,8.146193987967754
1,1,20,2012,7.143092038827603
1,1,18,2012,6.135217051724262
1,1,22,2012,6.135217051724262
1,1,20,2012,7.143092038827603
1,0,23,2012,9.788628397940874
1,1,17,2012,20.833326483794615
1,1,21,2012,6.135217051724262
1,1,19,2012,7.143092038827603
0,1,22,2012,13.117245477271249
0,1,25,2012,7.143092038827603
0,1,22,2012,8.146193987967754
1,0,19,2012,6.135217051724262
0,1,27,2012,6.135217051724262
1,1,23,2012,13.117245477271249
1,1,19,2012,7.143092038827603
0,1,22,2012,7.143092038827603
1,1,27,2012,9.638893365308649
1,1,22,2012,8.146193987967754
1,1,19,2012,19.949826800084686
1,1,18,2012,6.135217051724262
0,1,24,2012,6.135217051724262
1,0,20,2012,7.143092038827603
1,0,23,2012,6.135217051724262
0,1,23,2012,7.143092038827603
1,0,19,2012,6.135217051724262
1,1,20,2012,6.135217051724262
1,1,19,2012,6.135217051724262
1,1,21,2012,26.195288259523256
0,1,25,2012,8.146193987967754
1,1,19,2012,6.135217051724262
1,1,18,2013,6.135217051724262
1,1,17,2013,8.146193987967754
1,1,21,2013,8.146193987967754
1,1,17,2013,6.135217051724262
1,1,17,2013,58.282273424815756
1,1,19,2013,9.788628397940874
1,1,22,2013,8.146193987967754
1,1,19,2013,20.622910632437794
1,1,19,2013,6.135217051724262
1,1,20,2013,8.146193987967754
1,1,19,2013,7.143092038827603
1,1,19,2013,7.143092038827603
1,1,21,2013,8.146193987967754
1,1,19,2013,6.135217051724262
1,1,19,2013,17.764187454353447
1,1,20,2013,7.143092038827603
1,1,19,2013,8.146193987967754
0,1,21,2013,6.135217051724262
0,1,23,2013,6.135217051724262
1,1,18,2013,9.788628397940874
1,1,28,2013,8.146193987967754
1,1,27,2013,8.146193987967754
0,1,21,2013,6.135217051724262
1,1,18,2013,9.788628397940874
0,0,27,2013,9.788628397940874
0,1,21,2013,9.788628397940874
0,0,24,2013,6.135217051724262
0,1,26,2013,6.135217051724262
0,1,22,2013,13.117245477271249
1,1,20,2013,17.764187454353447
1,1,19,2013,7.143092038827603
1,1,19,2013,6.135217051724262
1,1,25,2013,23.441588407368776
1,1,24,2013,7.143092038827603
1,1,25,2013,20.833326483794615
0,1,21,2013,6.135217051724262
0,1,21,2013,20.833326483794615
1,1,18,2013,6.135217051724262
1,1,18,2013,6.135217051724262
1,1,18,2013,6.135217051724262
1,1,21,2013,8.146193987967754
1,1,18,2013,6.135217051724262
1,1,18,2013,6.135217051724262
1,0,23,2013,14.522395904750589
1,1,26,2013,6.135217051724262
1,0,20,2013,8.146193987967754
1,0,18,2013,7.143092038827603
0,1,18,2013,6.135217051724262
0,1,23,2013,8.146193987967754
1,1,22,2013,30.221076341174985
1,1,20,2013,6.135217051724262
1,1,19,2013,6.135217051724262
1,1,20,2013,6.135217051724262
1,1,20,2013,6.135217051724262
1,1,19,2013,8.146193987967754
1,0,21,2013,30.221076341174985
1,1,19,2013,8.146193987967754
1,1,18,2013,8.146193987967754
1,1,20,2013,15.807279470841578
1,1,27,2013,7.143092038827603
0,1,23,2013,99.33545754230038
1,1,20,2013,9.788628397940874
1,1,25,2013,9.638893365308649
1,0,23,2013,6.135217051724262
0,1,28,2013,13.117245477271249
0,1,21,2013,7.143092038827603
1,0,21,2013,6.135217051724262
1,1,20,2013,6.135217051724262
1,1,22,2013,14.069016254018571
1,1,24,2013,7.143092038827603
1,1,20,2013,7.143092038827603
1,1,18,2013,22.713369750506395
1,1,19,2013,6.135217051724262
0,1,22,2013,6.135217051724262
1,1,23,2013,6.135217051724262
1,1,21,2013,6.135217051724262
1,1,28,2013,20.437470157034927
1,1,27,2013,6.135217051724262
1,1,23,2013,25.22034646356418
1,1,20,2013,7.143092038827603
1,1,21,2013,6.135217051724262
1,1,18,2013,6.135217051724262
1,1,20,2013,9.788628397940874
1,1,19,2013,8.146193987967754
1,0,19,2013,6.135217051724262
1,1,18,2013,6.135217051724262
0,1,24,2013,6.135217051724262
1,1,19,2013,20.833326483794615
1,1,18,2013,6.135217051724262
1,1,18,2013,6.135217051724262
1,1,21,2013,6.135217051724262
1,1,20,2013,13.117245477271249
1,1,17,2013,6.135217051724262
1,1,20,2013,7.143092038827603
1,1,19,2013,6.135217051724262
1,1,20,2013,7.143092038827603
1,1,21,2013,14.168253464651103
1,1,19,2013,13.117245477271249
1,1,17,2013,9.788628397940874
1,1,31,2013,6.135217051724262
1,1,18,2013,7.143092038827603
1,1,19,2013,7.143092038827603
0,1,22,2013,6.135217051724262
0,1,21,2013,6.135217051724262
1,1,18,2013,22.713369750506395
1,1,20,2013,6.135217051724262
1,1,22,2013,14.069016254018571
0,1,24,2013,8.146193987967754
1,1,21,2013,6.135217051724262
1,1,22,2013,9.788628397940874
1,1,20,2013,6.135217051724262
1,1,20,2013,13.117245477271249
1,1,18,2013,9.788628397940874
0,1,27,2013,13.117245477271249
1,1,19,2013,6.135217051724262
1,1,19,2013,8.146193987967754
1,1,19,2013,14.168253464651103
1,1,20,2013,9.638893365308649
1,1,18,2013,8.146193987967754
1,1,19,2013,14.168253464651103
1,0,18,2013,8.146193987967754
1,1,19,2013,6.135217051724262
1,1,19,2013,6.135217051724262
1,1,19,2013,7.143092038827603
0,1,23,2013,102.81352587572835
1,0,19,2013,7.143092038827603
0,1,20,2013,30.221076341174985
1,1,19,2013,6.135217051724262
1,1,18,2013,19.949826800084686
1,1,19,2013,7.143092038827603
1,1,19,2013,6.135217051724262
0,1,20,2013,7.143092038827603
1,1,21,2013,6.135217051724262
1,1,20,2013,7.143092038827603
1,1,19,2013,6.135217051724262
0,1,23,2013,6.135217051724262
1,1,18,2013,6.135217051724262
1,1,20,2013,23.441588407368776
0,1,20,2013,7.143092038827603
1,1,25,2013,6.135217051724262
0,1,19,2013,8.146193987967754
1,1,28,2013,6.135217051724262
1,1,21,2013,6.135217051724262
1,1,19,2013,6.135217051724262
1,1,20,2013,14.304701799171243
1,1,20,2013,13.117245477271249
1,1,23,2013,6.135217051724262
1,1,18,2013,7.143092038827603
1,0,19,2013,9.788628397940874
0,1,22,2013,8.146193987967754
